filename,al10_drop,al10_last,al10_mean,al10_min,al10_p10,al10_slope,al10_std,al_drop,al_last,al_mean,al_min,al_p10,al_slope,al_std,mot_max,mot_mean,sf10_drop,sf10_last,sf10_mean,sf10_min,sf10_p10,sf10_slope,sf10_std,sf_drop,sf_last,sf_mean,sf_min,sf_p10,sf_slope,sf_std,worst_patch
generic__11126af44460c58b95d533978e0cf55f002fe629__炸虾菇__v66__crown__135b2c59__c0.mp4,0.84303653,0.14260224,0.31541175,0.1307553,0.13255358,-0.03302010341654184,0.26124424,0.47855943,0.51943505,0.64517915,0.5069609,0.5092505,-0.0222494074478451,0.16585025,0.34368252754211426,0.23753924667835236,0.28217816,0.7183366,0.77878076,0.6916137,0.7029715,-0.011260790904991252,0.08407999,0.14824265,0.8479699,0.88271844,0.8408811,0.8437988,-0.006193332403544845,0.045762528,0.44733619689941406
base-noprop__c884f9c5b1342e1e182de98d0015811298454d88__爆炸菇（爆炸后）__v0__4ffca5e3__c0.mp4,0.8850931,0.10871571,0.2647597,0.10416803,0.10769202,-0.03250602682087968,0.3109848,0.3526007,0.64265424,0.7085908,0.64104944,0.64235884,-0.013301741228744442,0.123941034,0.23505675792694092,0.18748675286769867,0.2521199,0.76298857,0.7962635,0.73714125,0.75331247,-0.007817376802561305,0.07805558,0.12292874,0.8761506,0.8960777,0.8716744,0.8725886,-0.0043194506008163444,0.04134819,0.3116142749786377
exact-r1__48527ae6d45c7d5a7ee96a9ad1c1ac0882d24266__爆炸菇（爆炸后）__v461__glasses__456ff117__c0.mp4,0.64246184,0.35422906,0.55603975,0.34169072,0.3479718,-0.026609802758505226,0.2110827,0.19611555,0.7992654,0.85860765,0.79563767,0.79833096,-0.007921916340650797,0.061610986,0.10597753524780273,0.07079382240772247,0.22048128,0.7722771,0.83306015,0.76367116,0.7724508,-0.007649914725967082,0.05956903,0.091353536,0.90281093,0.9294016,0.9012686,0.9026342,-0.0034993374536160054,0.026298497,0.5475934743881226
exact-r2__11f34e08a6906e27e7c06d8e53c0abd8b0e6a511__蘑菇力__v105__coffee__81ed7854__c0.mp4,0.86808777,0.22890502,0.5009182,0.12539977,0.1387071,-0.024329442810635347,0.24817626,0.46032548,0.7174443,0.801249,0.53569114,0.5546391,-0.012706041159365961,0.13405697,0.3056708574295044,0.11591832339763641,0.34642482,0.78897655,0.824305,0.64706266,0.6838151,-0.008998357966954544,0.08264986,0.15783662,0.89095163,0.9171673,0.83818,0.8495612,-0.004706665637936045,0.04097556,0.24519698321819305
base-noprop__2236ddd1a25d7ae2e190062eb0a1d6d87088db82__爆炸菇（爆炸前）__v0__63954187__c0.mp4,0.56400293,0.88528764,0.5439327,0.368968,0.39447552,0.005459356537685098,0.1726195,0.23705465,0.94326144,0.8134414,0.72927827,0.7457583,0.002281080003783639,0.06818255,0.16462326049804688,0.10155495256185532,0.1615017,0.9032463,0.83858746,0.7752144,0.7987843,0.0007977884395320395,0.03851668,0.100580096,0.95801896,0.9149963,0.87569845,0.89411795,0.0007932819278814989,0.024217762,0.3404224216938019
base-noprop__3dae41227ff60a4b209b7b13235ac3a5ab6a6106__爆炸菇（爆炸后）__v0__e8aeb1f9__c0.mp4,0.48237857,0.40797472,0.4150909,0.2351847,0.25114536,-0.014261842569108079,0.16653742,0.26793742,0.7393173,0.7260916,0.61571586,0.62664473,-0.006929353468502953,0.084557444,0.2526701092720032,0.16220229864120483,0.07758212,0.77743965,0.8009461,0.77038276,0.77548975,-0.0026741375918444958,0.026638744,0.07122332,0.8824849,0.888294,0.86570674,0.8674384,-0.001813213462414948,0.02032515,0.46891066431999207
base-noprop__11126af44460c58b95d533978e0cf55f002fe629__蘑菇力__v0__2ab802e4__c0.mp4,0.18724477,0.8614172,0.8340554,0.7477907,0.75752735,-0.003276738606893975,0.059257954,0.055042088,0.94260955,0.938484,0.9191211,0.920932,-0.0011934338233216565,0.016664114,0.03039449453353882,0.02044772356748581,0.12328011,0.89710116,0.88226044,0.8174848,0.8376352,-0.0021085246160567482,0.03185286,0.03195685,0.96083105,0.95893174,0.94739276,0.94929105,-0.0006480454927376883,0.008913841,0.6071212291717529
exact-r1__3296e3025fe5db65ce1e18e8abd3114afdfdc5da__蘑菇力__v335__scooter__d7fc43bc__c0.mp4,0.94268245,0.03943555,0.18690094,0.030589158,0.036898684,-0.031464487849826764,0.3038493,0.51496315,0.49513915,0.6033144,0.47358462,0.4859942,-0.021192490671698754,0.16978125,0.10485148429870605,0.07331596314907074,0.81702346,0.17299423,0.30785933,0.15878682,0.16414843,-0.029064512299925925,0.2671057,0.4178509,0.58497417,0.67663044,0.57330084,0.57916147,-0.01758905137951667,0.13927871,0.10108253359794617
exact-r2__f142944f6415cf4e140989e4620f7f0f23645f52__毒蘑菇__v1518__glasses__b904a7f8__c0.mp4,0.7974956,0.20762295,0.43091014,0.1857774,0.20592988,-0.03825251746319029,0.28437087,0.24386543,0.75215167,0.8260782,0.7492572,0.7502883,-0.011901206414218954,0.085708514,0.13660776615142822,0.09224211424589157,0.25975138,0.72519875,0.8082562,0.7235217,0.727972,-0.011833220249108194,0.08277803,0.11098015,0.88875943,0.91832036,0.8821546,0.88404286,-0.005182577628392008,0.036913816,0.35839033126831055
base-noprop__66f41d2f3f0f61298257e508840f1163992f0311__粽子菇__v0__97bb35d4__c0.mp4,0.423782,0.6809179,0.7934025,0.56580913,0.6616909,-0.016262661680402503,0.14706017,0.14839095,0.8941134,0.9265327,0.8460729,0.8838053,-0.005425655676913363,0.049240395,0.08475637435913086,0.03237774223089218,0.124836564,0.88222134,0.9152701,0.86475444,0.8749425,-0.006048075884227212,0.04814067,0.06451535,0.9416752,0.9589106,0.92994857,0.9385506,-0.0029047821821431507,0.023460932,0.4604406952857971
exact-r2__4ad750ed37eb0ade2e0d9bf6801c7c417a005531__毒蘑菇__v478__eyemask__4d71b6ae__c0.mp4,0.71076846,0.28182766,0.48491308,0.27201962,0.27679846,-0.028946665848196745,0.22335052,0.23556197,0.7617582,0.8475378,0.75700766,0.7576328,-0.0102440680086377,0.07323309,0.11503183841705322,0.06712359935045242,0.32964885,0.6768441,0.7529534,0.65313923,0.6665723,-0.012247658294180192,0.09968679,0.12670189,0.8728927,0.9146614,0.86599857,0.8706331,-0.005170849648860134,0.0378108,0.46771934628486633
exact-r1__b7d6465a8b59608365b430ec044d2fd40916aca4__毒蘑菇__v1146__crown__e4c782a0__c0.mp4,0.65234154,0.15162915,0.21841602,0.14321417,0.14643511,-0.011937662546813735,0.14766806,0.62039113,0.43578362,0.53137076,0.29989526,0.40398216,-0.016848371640260058,0.154404,0.3062509298324585,0.23395812511444092,0.5333799,0.40008754,0.49790224,0.3523821,0.37429184,-0.016665387442225062,0.13954826,0.42483902,0.74203455,0.7653289,0.5225978,0.70457673,-0.006191710945174626,0.08379364,0.20542529225349426
exact-r2__b9d03992ce73a0fe5e4ee03adacf38bbabd0be7f__粽子菇__v1158__eyemask__bc8b377f__c0.mp4,0.37339365,0.42839935,0.5571064,0.41758275,0.4345039,-0.013715156924583232,0.095118545,0.16076928,0.77804106,0.8290557,0.77804106,0.7814772,-0.006511105968075776,0.045424685,0.09135133028030396,0.07053479552268982,0.17806858,0.73299813,0.78245825,0.72456086,0.73538375,-0.006034958562832119,0.04518698,0.104788244,0.8651245,0.8995904,0.8651245,0.8678522,-0.004140382404383925,0.028872032,0.2770592272281647
base-noprop__9ff16bd9837162a31625505a37953b6d7b6f8bcd__汉堡菇__v0__250d3ab9__c0.mp4,0.8241983,0.66938394,0.40274724,0.153448,0.16615349,-0.019930243079841377,0.26599452,0.42924237,0.8691195,0.71672076,0.55769974,0.5644003,-0.008758598047754052,0.14301649,0.29745548963546753,0.17900478839874268,0.24071902,0.843423,0.81275594,0.7369273,0.7537532,-0.0039501912862415734,0.06004431,0.14435184,0.9265938,0.8957256,0.84409344,0.8567035,-0.0024228990666951256,0.03783878,0.522185742855072
base-noprop__5e06a30f57a1e29064223f472aaad6de9925490a__爆炸菇（爆炸前）__v0__90eaaa81__c0.mp4,0.6672419,0.7433475,0.682207,0.29459047,0.40144628,-0.007112496278502721,0.21705088,0.23440331,0.90771437,0.8910831,0.7499066,0.8122518,-0.0026687644569299046,0.06675486,0.16146010160446167,0.059023402631282806,0.15643603,0.8808463,0.8864447,0.80633694,0.8514076,-0.002683342504407098,0.040186103,0.07504302,0.9474694,0.95010656,0.9113667,0.9326526,-0.0012005166456162215,0.019404827,0.5282683968544006
exact-r2__6f6f2d7c0707575b6afdd575fae5abf75eec000d__吐司菇__v706__flag__e18588cd__c0.mp4,0.7981962,0.153178,0.35482332,0.11780072,0.14337602,-0.033745355241501296,0.24031836,0.6166133,0.4060207,0.58856124,0.34171897,0.38918206,-0.02873874918038667,0.19859631,0.1533864140510559,0.10400348901748657,0.5869707,0.37097263,0.5327129,0.34635904,0.3582768,-0.026710323194270066,0.18973215,0.47929552,0.5564665,0.6925647,0.49258992,0.5403527,-0.02229115272699139,0.1543535,0.26401031017303467
exact-r1__5374332efc1c0d8835fbbff686d292f356e467e9__吐司菇__v522__coffee__2f4946ce__c0.mp4,0.42602015,0.9737638,0.8989171,0.56594586,0.7833757,-0.007050731789924429,0.10038803,0.11246997,0.9822917,0.95782095,0.8839703,0.9233046,-0.002713751828246446,0.03085929,0.037851929664611816,0.00783285591751337,0.123503804,0.9737638,0.93294275,0.8684621,0.87579876,-0.0035567019767911985,0.041679386,0.07467395,0.9845756,0.9656539,0.92182225,0.9379635,-0.0019904356817954175,0.02274741,0.172938734292984
base-noprop__9fe84a46a5b7258d9185e38e64539dfb315c00ea__汉堡菇__v0__319b699a__c0.mp4,0.61443466,0.31471607,0.33806837,0.15633176,0.18805882,-0.016224388033151637,0.13933553,0.41409332,0.63038343,0.62631696,0.48398358,0.50200325,-0.013594924196188641,0.10872684,0.3234000504016876,0.2399085909128189,0.24205571,0.7810229,0.7569165,0.6446543,0.6621648,-0.005330331299615943,0.05931886,0.13612342,0.87859845,0.86622554,0.80676347,0.8174867,-0.003546897425010743,0.03211298,0.24154533445835114
base-noprop__5f7a925cfccbd70c7926ffccbda6a7e438b86228__粽子菇__v0__c23d8dea__c0.mp4,0.529127,0.5806925,0.60072416,0.41718408,0.44972622,-0.015326518167855706,0.14525536,0.21995264,0.8216868,0.8357728,0.7520108,0.7712658,-0.005961627828273848,0.058245096,0.1419672966003418,0.08142685145139694,0.1352492,0.8155183,0.8466574,0.8155183,0.8170262,-0.00454776695830079,0.038540687,0.08614141,0.9079734,0.9171997,0.892167,0.8962524,-0.0025941775485932113,0.023434486,0.4847586154937744
exact-r1__1d249695899125959cd9f370cf25dbddf67887e7__毒蘑菇__v179__coffee__93aa473c__c0.mp4,0.6532138,0.13722682,0.26159686,0.0898903,0.100827955,-0.024203554215461852,0.19531752,0.5169513,0.5011187,0.59379125,0.38818282,0.4069315,-0.018940523384588043,0.16122942,0.40574169158935547,0.26529866456985474,0.26423883,0.72033584,0.7484205,0.6391252,0.66000545,-0.009235248676401827,0.079669036,0.16159892,0.8422229,0.8590899,0.7925984,0.8028319,-0.005727289870322469,0.049702857,0.46810829639434814
exact-r1__5c4b08b050f4083c0288f844c4f063b4c7586eb9__炸虾菇__v582__coffee__677017ce__c0.mp4,0.6494677,0.39208513,0.64969236,0.30975384,0.3702042,-0.027345327167171744,0.20684429,0.17546785,0.8539823,0.8902707,0.8061681,0.8201764,-0.006035552488956521,0.0477504,0.08465659618377686,0.04747084900736809,0.23224598,0.7921883,0.850119,0.7381193,0.7653735,-0.007697858888170012,0.06239205,0.10046041,0.90436655,0.93774164,0.885339,0.89607376,-0.004052411013912325,0.030921822,0.23847045004367828
base-noprop__c3ad0151cf012ab92fe134a98d4a74d428a02c98__粽子菇__v0__eff98913__c0.mp4,0.6755494,0.7494422,0.6317261,0.3171942,0.4100679,0.0011374738965580953,0.19470142,0.24845386,0.9089497,0.87174755,0.74658275,0.79610515,-9.19093020820011e-05,0.06365586,0.16309255361557007,0.070782370865345,0.17624718,0.8907596,0.87048644,0.8164965,0.8305514,-0.0007773008742351184,0.041419793,0.086205006,0.94925207,0.94252986,0.9096753,0.92561066,-0.0006259842352433667,0.01853207,0.5552993416786194
base-props__a5e37a90d98a5994377758364c1e4676cdd9da9a__粽子菇__v673__glasses__0a0c5f9d__c0.mp4,0.5261196,0.47808,0.68071204,0.4653652,0.48337403,-0.023294706530721767,0.16576393,0.12450057,0.869951,0.9122705,0.8685677,0.8712138,-0.005171740184659549,0.03844795,0.08148640394210815,0.04644221439957619,0.16158795,0.85386217,0.87079495,0.8298967,0.8380693,-0.004460194365309163,0.045803834,0.05218798,0.95067704,0.9587127,0.94238734,0.94484663,-0.0015713492401032661,0.014082225,0.5195989608764648
exact-r1__64783e1e5fb746625a458b8881d56270ee007ae9__炸虾菇__v631__scooter__b41ea89e__c0.mp4,0.8077274,0.13160835,0.49132472,0.13160835,0.13422804,-0.043992064937419084,0.29945162,0.5234715,0.44929972,0.7417141,0.44687885,0.454398,-0.026979383007575398,0.18342759,0.34634315967559814,0.13434578478336334,0.32226884,0.6661192,0.77516305,0.6264602,0.64271873,-0.01554288235106488,0.10660221,0.18431342,0.79421484,0.87606007,0.7911942,0.7942863,-0.009700849652290369,0.06592341,0.22785097360610962
exact-r1__2827cec8374948e9be93fdc1bcf8e9a4b6e4d53c__蘑菇力__v261__flag__2b162223__c0.mp4,0.5171289,0.38572407,0.5718397,0.37643564,0.39230254,-0.021172014002507865,0.15611844,0.27814704,0.67440593,0.78415644,0.6720845,0.68047947,-0.012466800365994587,0.08677313,0.12388718128204346,0.07831642031669617,0.23837048,0.6854006,0.77915686,0.6767548,0.6851083,-0.010947155210340441,0.07583241,0.17108327,0.7945567,0.8624728,0.7945567,0.79680914,-0.00779013942352868,0.053384572,0.38796281814575195
exact-r2__23da2230a72cefbf4cfaa971a6d3952246086a5c__汉堡菇__v223__eyemask__7a57961d__c0.mp4,0.7987908,0.2132591,0.5252326,0.19074413,0.2210464,-0.03939502433001291,0.2749491,0.22624332,0.7690357,0.8600119,0.7680586,0.76949954,-0.011806758142742726,0.08161871,0.11090576648712158,0.0647563487291336,0.29156113,0.72433555,0.8035802,0.6979737,0.723059,-0.012756986992632448,0.09502991,0.11761409,0.87800837,0.92476827,0.8767204,0.87836313,-0.005765960503943813,0.039721534,0.1740221381187439
exact-r1__4574a77b2aa1d6a74d0ea3b334fbbd5cc92d1419__吐司菇__v438__bubble__3207ebe3__c0.mp4,0.8867414,0.59410036,0.495557,0.102996394,0.13586977,-0.01844517332998662,0.29717422,0.22920775,0.87709135,0.8551598,0.7440607,0.7594761,-0.004343742026170712,0.071346134,0.0816202163696289,0.05799145624041557,0.7151563,0.8864323,0.6978855,0.27458155,0.32801837,-0.0027852040152304704,0.25463146,0.16814023,0.9519239,0.9131514,0.8177549,0.8335639,-0.0016536805116140647,0.056428656,0.15602105855941772
exact-r1__926b75ca53aa1b77cedc8561681d4d79a3dc51b8__爆炸菇（爆炸前）__v911__flag__da5610be__c0.mp4,0.7157707,0.35453227,0.39498308,0.27343833,0.31186503,-0.008319450638039794,0.13399097,0.24861443,0.7709191,0.7884884,0.7440299,0.7568209,-0.004878549884430507,0.05148605,0.13952314853668213,0.10727059096097946,0.24496597,0.7621965,0.79708415,0.744243,0.7546056,-0.006827629013023837,0.058625616,0.12454122,0.87556446,0.895759,0.8698951,0.8732229,-0.004021494461613693,0.032032616,0.4516255855560303
exact-r2__a8b82dd68a55ba601c87031486af04c63ac9aca8__吐司菇__v1044__crown__e4c8e642__c0.mp4,0.32240617,0.84252405,0.88970757,0.6710664,0.8386835,-0.006775665719047359,0.075362764,0.07360035,0.9417962,0.95284015,0.92192143,0.9388778,-0.002049006904537975,0.017741326,0.021911025047302246,0.011366232298314571,0.15398055,0.89843565,0.9195939,0.83949214,0.8823878,-0.004580864734329256,0.039099775,0.053633988,0.95771486,0.96420634,0.9431389,0.9539917,-0.0015005174832852803,0.01272999,0.22254538536071777
exact-r2__f142944f6415cf4e140989e4620f7f0f23645f52__爆炸菇（爆炸前）__v1518__scooter__c7ec759a__c0.mp4,0.8508804,0.13700956,0.37125692,0.116056055,0.12038306,-0.042931241347737945,0.32823336,0.3582194,0.65020835,0.74990785,0.62968683,0.6324834,-0.018573833489606503,0.13718171,0.23503422737121582,0.15249718725681305,0.2155757,0.76540023,0.81867963,0.7513608,0.7618206,-0.009313996483685957,0.06916525,0.12996197,0.87141037,0.90240514,0.85883117,0.86451966,-0.0060294438374372305,0.044626184,0.41130393743515015
base-props__1cf0944b8af6ac43f6f7e794a0d68118b7de888c__汉堡菇__v105__flag__ced10d12__c0.mp4,0.2638765,0.9688549,0.9107124,0.7293383,0.8107122,-0.0012454501842792955,0.07705464,0.079857826,0.9844966,0.9644631,0.9135982,0.93243843,-0.00030377147932770295,0.02445576,0.049281179904937744,0.014818406663835049,0.113005936,0.9699402,0.9427162,0.88020885,0.9154254,-0.0006046680358087732,0.030854471,0.032844543,0.9866837,0.9792815,0.96266186,0.9678797,-0.00023923831966082994,0.009436066,0.543491005897522
base-noprop__507ce1e393891e0f47c90aad7b6087098ce6304a__爆炸菇（爆炸后）__v0__d6797fa8__c0.mp4,0.83293253,0.75158095,0.51827055,0.06658537,0.07636712,-0.00420695589671257,0.2713096,0.48548958,0.8975643,0.77911294,0.4564171,0.46898085,-0.0036176448106294565,0.16873221,0.3294771909713745,0.1237606555223465,0.263892,0.85773987,0.8232255,0.6628963,0.6681029,-0.002856107038471539,0.08393664,0.17847878,0.93963647,0.9028736,0.78538185,0.79213244,-0.0014893337789731597,0.0596316,0.49032074213027954
exact-r1__edf6d83472f153c2ece46ef36e248394c76e5bf1__汉堡菇__v1496__bubble__b4ea12f8__c0.mp4,0.21550459,0.7760907,0.9232089,0.7760907,0.83207756,-0.007737951787564101,0.058132168,0.07966232,0.9165442,0.96358675,0.9165442,0.9252955,-0.0034882588820023858,0.024575446,0.014330506324768066,0.004132656846195459,0.1545915,0.83700365,0.93139166,0.83700365,0.8619904,-0.006024977317440658,0.043509506,0.06533182,0.9308747,0.96771926,0.9308747,0.9370824,-0.002885320735543153,0.020337034,0.19378547370433807
exact-r1__f49464637e52e497fb011eb2e718248b86f69c24__蘑菇力__v1542__eyemask__596e3d84__c0.mp4,0.79456633,0.20252867,0.3612795,0.20252867,0.20720872,-0.02525175031524873,0.21982427,0.4134099,0.58800834,0.71782815,0.5843571,0.58736795,-0.017322322478878667,0.12289723,0.2376319169998169,0.1611599326133728,0.3011508,0.7140633,0.76915026,0.6959442,0.70562184,-0.009747010563673227,0.08060411,0.17680824,0.8235129,0.8789881,0.821115,0.8232465,-0.0071123556303883655,0.05058512,0.18210726976394653
exact-r2__c219d3893a297a9d030244d12b8ed8581b487bce__爆炸菇（爆炸前）__v1212__coffee__40865391__c0.mp4,0.3409238,0.77182186,0.8262211,0.6357577,0.733267,-0.0056994579761867155,0.08973332,0.106657445,0.8923217,0.92837983,0.8754991,0.8927814,-0.0026745928134842777,0.029062347,0.07381099462509155,0.026111839339137077,0.123833776,0.8573806,0.9043085,0.8540813,0.8561642,-0.003547867296241494,0.035053276,0.064805806,0.922902,0.95449156,0.9223516,0.923177,-0.002097799608358782,0.01796571,0.2199670374393463
base-noprop__ccb6b1d206606a8d4ddb34ae7e70a1dfb2cd49ba__粽子菇__v0__369abf23__c0.mp4,0.6372047,0.90938747,0.6718958,0.3316667,0.35874638,-1.2897455645172135e-05,0.24456424,0.14959359,0.95439243,0.90303755,0.83345777,0.8373311,-0.0004935597360369708,0.05512205,0.09793579578399658,0.048704177141189575,0.14567053,0.92687285,0.89780575,0.8241447,0.8556125,-0.001789324957391517,0.0387184,0.059074104,0.9664085,0.9517416,0.9275888,0.93127584,-0.0006034944957424124,0.018337397,0.6118815541267395
base-noprop__479cfaa7ed9751d704a007cccb8dbebcb4fc8765__炸虾菇__v0__0063e959__c0.mp4,0.12176579,0.94383216,0.935419,0.8674743,0.8820931,-0.0032182247506771,0.034469698,0.058902085,0.9641249,0.9615775,0.93474483,0.9403623,-0.0015173964938627342,0.014535648,0.034861743450164795,0.014790008775889874,0.07850587,0.95121074,0.94706047,0.9107342,0.91803753,-0.002094581723213175,0.020524377,0.02803725,0.9775523,0.9763675,0.96560967,0.9681605,-0.0007285055789080623,0.006786477,0.5397062301635742
exact-r1__1849b841bfaf3b41a1264b8d374e3a4228c3cdd4__爆炸菇（爆炸前）__v154__glasses__30a40fb2__c0.mp4,0.84416497,0.1569037,0.35802308,0.13820055,0.14776364,-0.02670204758703002,0.23239782,0.31430292,0.6932271,0.7735626,0.67682886,0.6895137,-0.01067684755730537,0.084151134,0.1731100082397461,0.12722840905189514,0.31011283,0.7468021,0.8030048,0.6722528,0.68806154,-0.010183506273469436,0.08026672,0.14597338,0.86393446,0.9007909,0.8458629,0.85184443,-0.005207754170941723,0.038600426,0.44608426094055176
base-noprop__556de27b0d0679c58d037153bf13f376557bb4da__爆炸菇（爆炸后）__v0__dff6e0c9__c0.mp4,0.19010007,0.95580924,0.9097205,0.7904443,0.81388026,-0.0007895092836953156,0.057472356,0.06893659,0.9776363,0.96089643,0.922363,0.930249,-0.00027083508346393117,0.0192107,0.03995019197463989,0.013734781183302402,0.09129715,0.9570824,0.9368415,0.8892472,0.8984736,-0.0005288857362958266,0.025750633,0.02958107,0.9803379,0.97463137,0.9623132,0.96320736,-0.00022692012457036534,0.008169486,0.5659981369972229
exact-r1__03871bf6cf5c0739b48217be31ce8ad9cfaabe33__粽子菇__v24__coffee__921adf8f__c0.mp4,0.76776195,0.2529785,0.4475496,0.22136317,0.23156387,-0.033179737303568,0.25349614,0.3547765,0.71030205,0.77538294,0.63764644,0.6561629,-0.015212283421882066,0.11433728,0.17955130338668823,0.10936794430017471,0.35544187,0.70565414,0.76593786,0.6339989,0.64808524,-0.013354612080004852,0.10433088,0.18630856,0.85804313,0.88475084,0.8082099,0.81652164,-0.0073516183337675265,0.056869376,0.2830488085746765
