filename,adj_mean,adj_min,marg_drop,marg_end_drop,marg_first,marg_last,marg_lowfrac,marg_max,marg_mean,marg_min,marg_slope,marg_std,oth_mean,own_drop,own_end_drop,own_first,own_gap12,own_last,own_lowfrac,own_max,own_mean,own_min,own_slope,own_std,own_switch,src_drop,src_end_drop,src_first,src_last,src_lowfrac,src_max,src_mean,src_min,src_slope,src_std
exact-r1__34b54af8a5899c7c22353eaac7f1689280af08bd__蘑菇力__v350__scooter__5163f449__c0.mp4,0.9931556582450867,0.962952196598053,0.002623709,-0.0068966113,-0.0111912,-0.004294589,0.1875,-0.0010358393,-0.007278704,-0.013814909,0.00019905093444178088,0.0033402203,0.036694254726171494,0.005078651,-0.017359514,0.024542328,0.024663615971803665,0.04190184,0.125,0.043280557,0.029415548,0.019463677,0.0007511127236247326,0.008720147,0.0,0.09440017,0.01979506,1.0,0.98020494,0.15625,1.0,0.9756264,0.90559983,-4.996389937188432e-05,0.021629384
exact-r2__5db4894bfeddbd04cfb6a00ed191a0e8200cac35__炸虾菇__v587__coffee__d00d573a__c0.mp4,0.9668479561805725,0.8720910549163818,0.0036493838,-0.033080563,-0.06539874,-0.032318175,0.125,0.0038557649,-0.039952822,-0.06904812,0.0019432968812341895,0.023450533,0.2918716073036194,0.007638499,-0.096248314,0.19118078,0.0069281901232898235,0.2874291,0.09375,0.3769643,0.2519188,0.18354228,0.005257876128329734,0.062117383,0.12903225806451613,0.18631339,0.116255105,1.0000001,0.883745,0.25,1.0000001,0.915502,0.8136867,-0.0057709185717916755,0.06211804
generic__45467bec2e9b047dee0217f2ce7f25cf3110e190__爆炸菇（爆炸前）__v255__scooter__aa891a52__c0.mp4,0.9843928217887878,0.9501093626022339,0.03654179,0.026029482,0.0022614002,-0.023768082,0.15625,0.0022614002,-0.016762914,-0.03428039,-0.00036539848555218116,0.008067945,0.24311676621437073,0.09692767,0.08302833,0.2771999,0.006084988359361887,0.19417156,0.1875,0.2875308,0.22635385,0.18027222,-0.0005581544499155986,0.023929702,0.0,0.16945302,0.16401434,1.0,0.83598566,0.15625,1.0,0.89216375,0.830547,-0.0037768913919100397,0.04346733
exact-r1__d9c72591547a6b046fa0ac574d4e8ba2273f59df__汉堡菇__v1362__flag__a96a2d87__c0.mp4,0.9897435307502747,0.9577794075012207,0.07090078,0.011826381,0.01500845,0.0031820685,0.15625,0.026039094,-0.0012568082,-0.055892333,0.0005034684801687239,0.019733354,0.19042447209358215,0.0647271,-0.007201344,0.19218776,0.01024718303233385,0.1993891,0.1875,0.29130152,0.18916765,0.12746066,0.0017311544023738254,0.036515053,0.0,0.09217948,0.023784757,1.0000001,0.97621536,0.125,1.0000001,0.9684652,0.90782064,-0.00047715242045364787,0.02165537
base-props__1f66a501aba063a2796ee4f1f4d6082295197784__汉堡菇__v114__flag__f06d72e5__c0.mp4,0.9925787448883057,0.9781869649887085,0.011549057,0.00027086772,-0.0012840666,-0.0015549343,0.15625,0.006911125,-0.003924307,-0.012833124,0.0002617090170632204,0.004660001,-0.007396732456982136,0.019336006,0.0065352134,-0.0013005044,0.0060339439660310745,-0.007835718,0.25,0.0015887208,-0.01132104,-0.02063651,0.00017249274553725587,0.006983532,0.3225806451612903,0.05088842,0.046801507,1.0,0.9531985,0.25,1.0,0.97152436,0.9491116,-0.001320477323797782,0.01309731
base-noprop__2770a5b18a2168d768e14e05d09d180635a509fa__吐司菇__v0__8eef82a6__c0.mp4,0.9799104332923889,0.9311395287513733,0.0,-0.0086221695,-0.03586048,-0.02723831,0.28125,0.005545467,-0.014983494,-0.03586048,-7.239921439078979e-06,0.013236156,0.47313356399536133,0.084089935,-0.023599267,0.44333124,0.004457895644009113,0.4669305,0.09375,0.5001861,0.45815003,0.3592413,-0.0005249389968921591,0.026376324,0.25806451612903225,0.10366553,0.019548774,1.0,0.9804512,0.1875,1.0,0.95348585,0.89633447,-0.0010541652785368055,0.034963354
exact-r1__4738bebba8757a16e0b094a37be38bbf14855865__爆炸菇（爆炸后）__v453__glasses__9e868055__c0.mp4,0.9531821012496948,0.8069286942481995,0.030714989,-0.018878639,0.024556577,0.043435216,0.125,0.08400211,0.040803187,-0.0061584115,0.0018009851438121711,0.027156329,0.4338095784187317,0.084222645,0.031177789,0.50830764,0.005356358364224434,0.47712985,0.15625,0.517452,0.47461277,0.424085,-0.0017553645123309582,0.02573434,0.0967741935483871,0.23859274,0.20496881,1.0,0.7950312,0.3125,1.0,0.88287723,0.76140726,-0.008233702296385634,0.08323236
generic__7327bccf5c0ab9eaa9686f4bb89d430405eb16a3__炸虾菇__v446__bubble__82feee5f__c0.mp4,0.9883188605308533,0.9543973207473755,0.0028639734,-0.011989616,-0.047431327,-0.03544171,0.0625,-0.034055904,-0.04391516,-0.0502953,0.0003675451991080007,0.004443327,0.09529316425323486,0.045074176,0.03725017,0.079816334,0.006643129512667656,0.042566165,0.15625,0.079816334,0.051378004,0.034742158,-0.001312968722623812,0.013317216,0.16129032258064516,0.095785856,0.075598,1.0,0.924402,0.15625,1.0,0.96248853,0.90421414,-0.0023134801525873643,0.022901455
exact-r1__efa3c0b3a59f3044968aa8514b14e13615002297__爆炸菇（爆炸前）__v1504__scooter__bc08d840__c0.mp4,0.9443246126174927,0.7358347177505493,0.025943696,0.0024980903,-0.009554923,-0.012053013,0.15625,-0.004618123,-0.016366411,-0.03549862,-0.0001876289680425375,0.008082994,0.26330554485321045,0.1733877,0.0876869,0.31474096,0.004800133407115936,0.22705406,0.1875,0.3279867,0.24693914,0.14135325,-0.0035939544051492227,0.05366093,0.16129032258064516,0.3493086,0.19455951,0.99999994,0.8054404,0.125,0.99999994,0.87012553,0.65069133,-0.008380301056369634,0.09492076
exact-r2__b7bea756eea719ee9128d28ce8616fadcb177446__蘑菇力__v1144__crown__7883a3fb__c0.mp4,0.9642690420150757,0.8049178123474121,0.06797385,0.021012694,-0.008619517,-0.02963221,0.09375,0.0046466887,-0.018067893,-0.07659337,-0.0009616787198526768,0.016639035,0.4432322382926941,0.052631766,-0.09000367,0.38369977,0.007120299153029919,0.47370344,0.25,0.4757655,0.42516434,0.331068,0.0032616023662502924,0.045316264,0.12903225806451613,0.29958367,0.13831693,0.9999999,0.86168295,0.09375,0.9999999,0.88632303,0.7004162,-0.005329113868761594,0.06987646
exact-r2__e7559760a0cf2b04b9b127f73bc5ed4e714ab9d4__吐司菇__v1450__eyemask__3722b5d8__c0.mp4,0.9942298531532288,0.9702568054199219,0.011334069,-0.0016515255,-0.028040767,-0.026389241,0.09375,-0.024803095,-0.029247947,-0.039374836,0.00016366004605184798,0.002975073,0.13514941930770874,0.04688409,-0.0004207492,0.11829251,0.005138977896422148,0.11871326,0.25,0.13311034,0.105901465,0.07140842,7.226419036995176e-05,0.016647326,0.06451612903225806,0.046239853,0.035202146,1.0,0.96479785,0.125,1.0,0.9677714,0.95376015,-0.0005275447500590744,0.011294941
exact-r2__46ad1d7fc06fae0ddf3af206d3ae023bd4b24aae__爆炸菇（爆炸后）__v449__glasses__697a2609__c0.mp4,0.9503857493400574,0.840021014213562,0.031130373,0.026741385,0.089172006,0.06243062,0.21875,0.13250312,0.090687126,0.058041632,-0.0016117494968462519,0.02349543,0.4868248403072357,0.13122365,-0.016931951,0.5780464,0.011781019158661366,0.59497833,0.15625,0.62338674,0.57751197,0.44682273,0.001226297161839589,0.039626136,0.12903225806451613,0.21266866,0.1703763,1.0,0.8296237,0.0625,1.0,0.8699922,0.78733134,-0.00483737109212579,0.052187994
generic__58a25304d5897daa19607fb3b5ce8c1f9d1c340f__爆炸菇（爆炸前）__v335__bubble__54c5e930__c0.mp4,0.9969474673271179,0.9871184825897217,0.0024628788,-0.00037267804,-0.020930782,-0.020558104,0.15625,-0.014963329,-0.019836929,-0.02339366,6.526923544508209e-05,0.0017770112,0.2110869288444519,0.013729021,0.0038425922,0.19399513,0.019634973257780075,0.19015254,0.125,0.21153426,0.19125,0.18026611,-0.00045115803846340315,0.008690483,0.0,0.017373681,0.0052419305,0.99999994,0.994758,0.15625,0.99999994,0.9926348,0.98262626,-0.000139832190754107,0.0036420303
exact-r1__c219d3893a297a9d030244d12b8ed8581b487bce__爆炸菇（爆炸前）__v1212__coffee__40865391__c0.mp4,0.9818158149719238,0.8988717794418335,0.004039079,-0.016417742,-0.011872351,0.0045453906,0.1875,0.0075246096,-0.005636475,-0.01591143,0.0006670247260863476,0.0072285915,0.3241420388221741,0.07440585,-0.017140985,0.3241064,0.002892574295401573,0.34124738,0.1875,0.3563981,0.3185056,0.24970055,-0.0006435127857843033,0.028805314,0.22580645161290322,0.11041057,0.08335781,1.0000001,0.9166423,0.15625,1.0000001,0.94683504,0.88958955,-0.0033209437280456,0.036566798
exact-r1__b4eae72bed7b19f3df518a28e1218285d7456c4f__炸虾菇__v1118__bubble__a0e2054a__c0.mp4,0.9753308296203613,0.8424630165100098,0.04071805,0.04071805,-0.014832079,-0.05555013,0.21875,0.004366979,-0.02102103,-0.05555013,-0.0009953996625420285,0.015867356,0.2427884042263031,0.057212606,-0.18648474,0.19791989,0.006230503786355257,0.38440463,0.03125,0.38440463,0.22176737,0.14070728,0.006716735893177672,0.07944098,0.03225806451612903,0.49088895,0.49088895,1.0,0.50911105,0.21875,1.0,0.8707371,0.50911105,-0.014905164427946028,0.17261985
exact-r2__78ef7e5e758387759b0edeb5d288c14dd38efee1__毒蘑菇__v754__flag__3596f3a9__c0.mp4,0.9904975295066833,0.9698034524917603,0.008692712,-0.015926182,-0.037361145,-0.021434963,0.15625,0.0023190677,-0.028107852,-0.046053857,0.000634804996183889,0.010616892,0.3054488003253937,0.020115048,-0.03380376,0.2634288,0.021842174232006073,0.29723257,0.09375,0.3087156,0.27734095,0.24331376,0.0009562953148594401,0.017403165,0.0,0.08121157,0.06991619,1.0000001,0.93008393,0.3125,1.0000001,0.96421504,0.91878855,-0.002431727574367999,0.025048047
exact-r1__edbff851b63c30a3fa7e8f354e07a85f34577d30__汉堡菇__v1495__bubble__83e145c8__c0.mp4,0.9752289056777954,0.9513475894927979,0.06483129,0.06483129,-0.016037405,-0.08086869,0.25,-0.0053729117,-0.030310238,-0.08086869,-0.0020425740487414715,0.023027949,0.41295456886291504,0.0874632,-0.06944564,0.3718555,0.009493703953921795,0.44130114,0.125,0.46167657,0.38264433,0.2843923,0.0033597609743781873,0.049993232,0.06451612903225806,0.39885724,0.37740278,0.9999999,0.6225971,0.21875,0.9999999,0.8745414,0.60114264,-0.0107611045896832,0.11855916
base-noprop__0eaa401fc0b89ae5782586ac9dd79898a8983222__爆炸菇（爆炸前）__v0__5703d2db__c0.mp4,0.9989852905273438,0.9968846440315247,0.0017666966,0.0002267994,-0.023768067,-0.023994867,0.1875,-0.021807441,-0.02392336,-0.025534764,4.1183994064254606e-05,0.00087908027,0.050995200872421265,0.014801918,0.012348272,0.03723177,0.010668775998055935,0.024883498,0.09375,0.03723177,0.027071841,0.022429852,-0.00024222638806235223,0.0032039827,0.0,0.0135554075,0.006043613,1.0000001,0.9939565,0.1875,1.0000001,0.9931225,0.9864447,-0.0002010494273953263,0.0029445915
base-props__7327bccf5c0ab9eaa9686f4bb89d430405eb16a3__炸虾菇__v446__bubble__82feee5f__c0.mp4,0.9722724556922913,0.8465697765350342,0.0003895238,-0.023549348,-0.046696067,-0.023146719,0.25,0.009470671,-0.026191046,-0.04708559,0.001073607595233229,0.013895514,0.18282073736190796,0.047727317,-0.25255585,0.07878649,0.013131454586982727,0.33134234,0.09375,0.3379894,0.1566297,0.031059176,0.010339292498234426,0.10617329,0.16129032258064516,0.5437118,0.5422191,1.0,0.4577809,0.21875,1.0,0.79263043,0.45628822,-0.01932505757993092,0.19352883
exact-r1__90670fc8fcb427723ab341cff42c86190936e160__粽子菇__v898__crown__be383a78__c0.mp4,0.9266315698623657,0.7140378355979919,0.020414665,-0.02274631,0.01981458,0.04256089,0.09375,0.17309147,0.041807912,-0.00060008466,0.0016073454144107636,0.03387274,0.19438648223876953,0.07511732,-0.02831775,0.2198059,0.010069492273032665,0.24812365,0.125,0.34876683,0.23619439,0.14468858,0.002287186239777778,0.054359566,0.3225806451612903,0.3612107,0.11103445,1.0,0.88896555,0.125,1.0,0.8817531,0.6387893,-0.0032377347153477484,0.07875545
base-noprop__1d44abeca76e96eae0662cfdcbc0c67000cc6687__吐司菇__v0__287d53cf__c0.mp4,0.9757246375083923,0.9050371646881104,0.007008493,-0.007460326,-0.027566403,-0.020106077,0.125,-0.00067824125,-0.019265031,-0.034574896,-7.547682855835441e-05,0.00746598,0.5331295728683472,0.06702155,-0.07992515,0.49258652,0.012245911173522472,0.5725117,0.25,0.6048535,0.5138646,0.42556497,-0.0021424268883082024,0.050440215,0.0,0.12918943,0.049081028,1.0000001,0.9509191,0.1875,1.0000001,0.9375491,0.8708107,-0.002115683690194138,0.035209637
exact-r2__c222c0506a97b7a9e8e24f8b8a715d3bd0ecbd85__爆炸菇（爆炸前）__v1213__coffee__f5015232__c0.mp4,0.9812226295471191,0.9316103458404541,0.0372079,0.023049235,-0.026024312,-0.049073547,0.0625,-0.026024312,-0.04438578,-0.06323221,-0.0003378502806086011,0.008507995,0.37788546085357666,0.050833166,-0.0015218556,0.35131282,0.006740458309650421,0.35283467,0.25,0.37826598,0.3334997,0.30047965,0.000905285379098313,0.024933096,0.0,0.11245966,0.06412232,0.99999994,0.9358776,0.15625,0.99999994,0.9492834,0.8875403,-0.0021071797701095766,0.025920663
exact-r2__7da73bccaac018dfba8c400a2b8c3e42302f427e__炸虾菇__v780__glasses__986387a9__c0.mp4,0.9635874629020691,0.8808531165122986,0.024084598,0.014882287,-0.009512156,-0.024394443,0.125,0.009428354,-0.0047338693,-0.033596754,-0.0005605100222885103,0.009996295,0.01488555409014225,0.0,-0.015395524,-0.0053547025,0.02420838549733162,0.0100408215,0.03125,0.053032473,0.010151685,-0.0053547025,0.00010708017219090177,0.012617645,0.0,0.2517271,0.2517271,1.0000001,0.748273,0.21875,1.0000001,0.8838967,0.748273,-0.0071992849892884465,0.07103929
exact-r1__470a7aa47f649f4fe10fe13dbfba445b46e71eb7__粽子菇__v452__scooter__0475c49d__c0.mp4,0.9915798306465149,0.9707881808280945,0.0086357,-0.0035231262,-0.027166784,-0.023643658,0.15625,-0.012561321,-0.02462102,-0.035802484,-1.4696864252828411e-05,0.0054653035,0.16317583620548248,0.022987366,0.008634359,0.13412035,0.015824628993868828,0.12548599,0.125,0.17111196,0.13855481,0.11113298,-0.0002779099377434754,0.014884639,0.0,0.053963006,0.003685832,0.9999999,0.99631405,0.1875,0.9999999,0.9805702,0.9460369,-0.00010633920906574074,0.017275022
base-noprop__db8692607b532a06def0a9c28e842cfc4dbca1b5__粽子菇__v0__90e65196__c0.mp4,0.9977689385414124,0.9914142489433289,0.0087996125,0.006642163,0.045322925,0.038680762,0.15625,0.05517298,0.045686208,0.036523312,-0.00013615517082277156,0.004448979,0.32777243852615356,0.021997929,0.014790982,0.37437636,0.0011067641898989677,0.35958537,0.25,0.40664828,0.37345862,0.35237843,-0.0005829820622446887,0.011463981,0.12903225806451613,0.013764977,0.008978307,0.99999994,0.99102163,0.1875,0.99999994,0.9923891,0.98623496,-0.00032441491736344636,0.0038500442
exact-r1__32c709f75cca177d6ecdd8d8c6010b7f68a74ab7__吐司菇__v337__glasses__b3a1493e__c0.mp4,0.9728586673736572,0.9284189939498901,0.010993261,0.0030429997,-0.021506697,-0.024549697,0.1875,-0.017330565,-0.025397744,-0.032499958,-0.00010958473953279245,0.0035068828,0.08025894314050674,0.04981655,0.018766154,0.078619726,0.013858307152986526,0.059853572,0.21875,0.08480143,0.054861195,0.028803175,-0.00016735915382750332,0.014632698,0.0,0.13302314,0.12043691,1.0,0.8795631,0.125,1.0,0.9406538,0.86697686,-0.0029587258319875454,0.033340476
base-noprop__36eb6a2b312cae414c0f305a4fd633fb23cd8654__蘑菇力__v0__ef35bbdf__c0.mp4,0.9950907826423645,0.9689100980758667,0.014498532,-0.012225151,0.022244275,0.034469426,0.125,0.035863042,0.019014545,0.007745743,0.0003736683842111544,0.008424017,0.5008881092071533,0.087757945,0.045244157,0.56278926,0.007951203733682632,0.5175451,0.125,0.5677356,0.5199026,0.47503132,-0.0006633258787942286,0.022104532,0.12903225806451613,0.024764538,0.02215898,1.0,0.977841,0.0625,1.0,0.9827752,0.97523546,-0.00035965064666136447,0.0066801417
exact-r1__23da2230a72cefbf4cfaa971a6d3952246086a5c__汉堡菇__v223__eyemask__7a57961d__c0.mp4,0.9928585886955261,0.9783892035484314,0.002645269,-0.042119056,-0.012044176,0.03007488,0.125,0.047378212,0.023946356,-0.0146894455,0.0013491379143533643,0.016673423,0.14789056777954102,0.0010492802,-0.10374637,0.0956552,0.027355710044503212,0.19940157,0.28125,0.21799059,0.17183694,0.09460592,0.0037896708609902303,0.041103303,0.0,0.11853254,0.1057961,0.99999994,0.89420384,0.125,0.99999994,0.92953813,0.8814674,-0.003949962971497133,0.040547334
exact-r1__16eade7b0e21611f64303c64853bbd35f887019e__爆炸菇（爆炸前）__v147__glasses__a5e6108f__c0.mp4,0.9954797029495239,0.9743927717208862,0.013623357,0.0074470416,-0.009538241,-0.016985282,0.15625,-0.0014142618,-0.014947023,-0.023161598,-0.00011248864940862018,0.0041884943,0.10163930803537369,0.02372327,-0.01924996,0.08062893,0.010696519166231155,0.09987889,0.1875,0.11194405,0.08669229,0.05690566,0.001571345273432626,0.018426342,0.0,0.044263244,0.02815026,1.0,0.97184974,0.15625,1.0,0.9783171,0.95573676,-0.001050638979918078,0.011434817
exact-r2__ed513c133759343ab1260e918b82fed8e1b08af0__汉堡菇__v1489__bubble__1436c561__c0.mp4,0.9600412249565125,0.908387303352356,0.043864757,0.03505163,-0.02759242,-0.06264405,0.15625,-0.009622678,-0.044050477,-0.07145718,-0.0012634937184428546,0.015544464,0.2359294295310974,0.017211303,-0.038431928,0.15588182,0.007054465357214212,0.19431375,0.09375,0.2752197,0.19187894,0.13867052,0.0016046183571612762,0.029785749,0.06451612903225806,0.24690449,0.14063847,1.0,0.8593615,0.21875,1.0,0.88887,0.7530955,-0.006676545568750029,0.07355458
exact-r1__5e251213a13de31edf2e489d219063a9041511e3__炸虾菇__v589__coffee__0ec22905__c0.mp4,0.9962394833564758,0.9848648309707642,0.00602293,-0.0035991967,-0.071112126,-0.06751293,0.21875,-0.06656641,-0.070583135,-0.077135056,6.486756776259997e-05,0.0023199338,0.35115063190460205,0.02207017,0.01985231,0.29250237,0.02710382267832756,0.27265006,0.1875,0.29250237,0.28056747,0.2704322,-0.0003787082650007664,0.0055535883,0.0,0.01734227,0.008745253,0.99999994,0.9912547,0.1875,0.99999994,0.9897742,0.9826577,-0.00038638291470813156,0.0045658895
exact-r1__f9d979263ca90b8d782fab2b3ee4583fc05533f7__爆炸菇（爆炸前）__v1573__bubble__9842ef1a__c0.mp4,0.9689559936523438,0.8645951747894287,0.0076195896,0.0051850975,-0.035201788,-0.040386885,0.15625,-0.014791697,-0.028925601,-0.042821378,0.00013301490677678968,0.007098352,0.27328959107398987,0.2317394,-0.017870188,0.36551327,0.002803971990942955,0.38338345,0.125,0.43716213,0.244364,0.13377386,0.0016242963073452952,0.09618436,0.41935483870967744,0.6309985,0.06668329,1.0000001,0.9333168,0.125,1.0000001,0.62498033,0.36900166,-0.0027539491642517653,0.23170495
exact-r1__73bf249242912f0ade61fe547d0e5e069f3f56b6__爆炸菇（爆炸前）__v729__eyemask__e8f17ff7__c0.mp4,0.980537474155426,0.8848228454589844,0.017161727,-0.017632723,-0.050230026,-0.032597303,0.125,-0.029291809,-0.04405909,-0.06739175,0.000511712375536691,0.010041393,0.5476240515708923,0.08549762,0.014614701,0.5371103,0.021754000335931778,0.5224956,0.25,0.5405057,0.503565,0.4516127,-0.0008657018809723979,0.024076488,0.06451612903225806,0.18127304,0.16841489,0.99999994,0.83158505,0.0625,0.99999994,0.8880503,0.8187269,-0.006331014493343749,0.06588042
exact-r1__66d87cc94688950f69cb883873f0307161008b73__爆炸菇（爆炸后）__v654__flag__ca7185cd__c0.mp4,0.9893901944160461,0.962365448474884,0.0054008514,0.0054008514,-0.03176041,-0.03716126,0.1875,-0.0024043322,-0.023758281,-0.03716126,-0.00014856801289092822,0.008544466,0.28393787145614624,0.024986789,-0.012003258,0.24220751,0.005188323091715574,0.25421077,0.15625,0.3218152,0.26017958,0.21722072,0.001507163577633874,0.029276695,0.0967741935483871,0.15779138,0.13882601,1.0,0.861174,0.03125,1.0,0.89748347,0.8422086,-0.004715353283277328,0.054251406
base-props__4cb113661e22673b72a3e13f60cc0f8202bd9de8__爆炸菇（爆炸前）__v278__crown__ebb8e940__c0.mp4,0.9902480840682983,0.9646468758583069,0.009261847,-0.014010042,-0.08405569,-0.07004565,0.15625,-0.06865093,-0.08457249,-0.09331754,0.0005004320818045943,0.007690841,0.4525814652442932,0.06762239,-0.033668727,0.37669596,0.003023766912519932,0.4103647,0.25,0.4243139,0.36800897,0.30907357,0.0016653614877955416,0.038743395,0.22580645161290322,0.07868409,0.027586102,1.0,0.9724139,0.21875,1.0,0.9602382,0.9213159,-0.0005823136839873431,0.022144925
exact-r1__5db4894bfeddbd04cfb6a00ed191a0e8200cac35__吐司菇__v587__scooter__ab3fa636__c0.mp4,0.9735912084579468,0.9154132008552551,0.035072967,0.024125412,-0.04952155,-0.07364696,0.3125,-0.038069576,-0.058132775,-0.08459452,-0.001274124538946537,0.014735372,0.28792470693588257,0.1138248,-0.02345331,0.24792646,0.013317806646227837,0.27137977,0.15625,0.27137977,0.22979195,0.13410166,-0.0012969448834744973,0.036401555,0.0,0.25853986,0.19690168,1.0,0.8030983,0.3125,1.0,0.9065386,0.74146014,-0.008915182749284654,0.09315268
base-noprop__04febc3ea3e866abdf75b3fab9b881e8f80a980a__爆炸菇（爆炸前）__v0__c726f2a4__c0.mp4,0.9966325163841248,0.9822295308113098,0.00022500753,-0.0043014586,-0.096426666,-0.09212521,0.09375,-0.07932973,-0.08912208,-0.09665167,9.298573119724047e-05,0.004882039,0.406575083732605,0.0,-0.011629611,0.27414387,0.001757611520588398,0.2857735,0.3125,0.37637323,0.31745303,0.27414387,4.661040615477178e-05,0.028482512,0.06451612903225806,0.027680337,0.003890276,1.0000001,0.99610984,0.125,1.0000001,0.9852522,0.9723198,8.775373576674695e-05,0.009201083
