rel,style,group,s_top1_fg_max,s_top1_fg_p75,s_top1_fg_mean,s_top1_all_max,s_top1_all_p75,s_top1_all_mean,s_top5_fg_max,s_top5_fg_p75,s_top5_fg_mean,s_top5_all_max,s_top5_all_p75,s_top5_all_mean,s_hist_max,s_hist_p75,s_hist_mean
冰晶款/6920.mp4,冰晶款,eval_good,0.5137764811515808,0.498796746134758,0.49071299843490124,0.5509730577468872,0.518524169921875,0.5097187608480453,0.45837751030921936,0.4491976201534271,0.4374520182609558,0.5139339566230774,0.4935724586248398,0.47612403333187103,0.5706707086017431,0.5593021128692948,0.5434467436137936
冰晶款/6796.mp4,冰晶款,eval_good,0.5103759765625,0.4894866943359375,0.4558015540242195,0.5054931640625,0.4987269937992096,0.4899433720856905,0.39996153116226196,0.38105857372283936,0.35950180515646935,0.4361787736415863,0.43088576942682266,0.42627469077706337,0.5524036011550875,0.49306695858419997,0.39640513897402696
冰晶款/6945.mp4,冰晶款,eval_good,0.535614013671875,0.5238265991210938,0.5033781882375479,0.5566057562828064,0.5519234985113144,0.5256020706146955,0.4461437463760376,0.43979553133249283,0.43252277188003063,0.47386619448661804,0.46971580386161804,0.46702912636101246,0.41521997621878715,0.3901342939078128,0.35766977841985115
冰晶款/6869.mp4,冰晶款,eval_good,0.40960693359375,0.392791748046875,0.3871493861079216,0.5296107530593872,0.5180315226316452,0.49057660438120365,0.34661707282066345,0.33919113874435425,0.33170728012919426,0.45195814967155457,0.4276706501841545,0.4200717732310295,0.4805566565376316,0.4447086801426872,0.4201497297571
冰晶款/5697.mp4,冰晶款,eval_good,0.4669189453125,0.437103271484375,0.4322400763630867,0.5102364420890808,0.4865417554974556,0.47942569851875305,0.4186546802520752,0.39282070845365524,0.388780802488327,0.45294907689094543,0.4400123059749603,0.43478640355169773,0.5294649227110583,0.44458905343566457,0.42363793011518447
冰晶款/7067.mp4,冰晶款,eval_good,0.485595703125,0.4164515882730484,0.4046625420451164,0.5290004014968872,0.4837777242064476,0.46305302157998085,0.431640625,0.3560418114066124,0.34735725261271,0.4495059847831726,0.4397977963089943,0.4165817704051733,0.43214392803598206,0.39595779033560147,0.3785137239072771
冰晶款/7093.mp4,冰晶款,eval_good,0.51251220703125,0.5043509155511856,0.4953466132283211,0.5422886610031128,0.5206386148929596,0.512522017583251,0.4688381552696228,0.4591824486851692,0.43822922743856907,0.5097835659980774,0.4930231422185898,0.4856670591980219,0.40244031830238725,0.3845943694819257,0.37503380216180066
冰晶款/6143.mp4,冰晶款,eval_good,0.5585240125656128,0.5462297797203064,0.540624350309372,0.5916050672531128,0.5802306979894638,0.5796203650534153,0.5188191533088684,0.5152247250080109,0.5083961524069309,0.5583639740943909,0.5564916133880615,0.5537988990545273,0.5057471264367817,0.4803639846743295,0.4738635543339441
冰晶款/7248.mp4,冰晶款,eval_good,0.6156005859375,0.5897739976644516,0.49339570850133896,0.6179896593093872,0.5897740125656128,0.5151781383901834,0.4950062036514282,0.47438638657331467,0.42417833395302296,0.5635842680931091,0.5340647995471954,0.4703093133866787,0.7224100368116595,0.44929996540191436,0.42066599664228843
冰晶款/7343.mp4,冰晶款,eval_good,0.591094970703125,0.5543365478515625,0.5290164947509766,0.5928257703781128,0.5642089992761612,0.5456346794962883,0.5420047044754028,0.4950082004070282,0.4785617087036371,0.5404519438743591,0.5175682306289673,0.5038131233304739,0.4063127166575442,0.38463909807548335,0.3654012450534448
冰晶款/6846.mp4,冰晶款,eval_good,0.462554931640625,0.45526123046875,0.45192745700478554,0.5125557780265808,0.4981558695435524,0.49221692606806755,0.4214971661567688,0.40783529728651047,0.39767380990087986,0.4592536389827728,0.44734281301498413,0.4457323420792818,0.47552086025952545,0.3972534362189534,0.3775232036073167
冰晶款/7217.mp4,冰晶款,eval_good,0.4373779296875,0.432952880859375,0.4239319693297148,0.43798828125,0.4297572523355484,0.42552185244858265,0.40705981850624084,0.39690520614385605,0.3914509117603302,0.4034208357334137,0.39631742238998413,0.3935241661965847,0.4698991500418373,0.4639884491251911,0.4538085047172637
冰晶款/6457.mp4,冰晶款,eval_good,0.6157633662223816,0.5732585489749908,0.5326272863894701,0.5968017578125,0.5935537964105606,0.585524421185255,0.5785880088806152,0.5527856200933456,0.48348401114344597,0.5663308501243591,0.5560231059789658,0.5487760715186596,0.8980454473224218,0.4924016152843118,0.4552559504427629
