stem,det_rate,area_mean,area_cv,area_max_ratio,c_cons_min,c_cons_bot3,c_cons_mean,c_cons_std,c_self_min,c_self_std,c_first_last
0ce36f6af09d12cdf033b7df7f1c944d,1.0,0.14198297262191772,0.7029870748519897,10.85622787475586,0.7505117654800415,0.7557070255279541,0.8735160231590271,0.10197389125823975,0.8880555629730225,0.02415827475488186,0.9545369148254395
28441bf22c31a05db9f581637f49283f,1.0,0.05246712267398834,0.03918595239520073,1.1704121828079224,0.9186325669288635,0.9394949078559875,0.9728128910064697,0.019625181332230568,0.9321284294128418,0.016056640073657036,0.9159107208251953
0569edf094510badc3f16c11d0b09925,1.0,0.11480974406003952,0.023428209125995636,1.0744268894195557,0.959730327129364,0.9679664969444275,0.9831063151359558,0.009124036878347397,0.96934574842453,0.0057520437985658646,0.9704490900039673
01609fa316c492f52da8ab90afd4495c,1.0,0.05717438459396362,0.04913976415991783,1.2083182334899902,0.9438720941543579,0.9549643397331238,0.9777597188949585,0.01279686763882637,0.956256628036499,0.008422141894698143,0.9536339640617371
a21a0e89f4d6db0cccfd5a7cbf0e2cc4,1.0,0.07024554908275604,0.009896072559058666,1.0312347412109375,0.9335216879844666,0.9660560488700867,0.9880369305610657,0.015561020001769066,0.9483548402786255,0.011642632074654102,0.9305914640426636
e06f0735635571a365fd4c7e1fe04739,1.0,0.10810403525829315,0.024706821888685226,1.0753732919692993,0.9317761659622192,0.9445889592170715,0.972445547580719,0.017728887498378754,0.9634189009666443,0.00834615807980299,0.9691028594970703
25a2d4ecc1405c2bcc5c15a4b05fe2dd,1.0,0.06483224779367447,0.1510538011789322,2.5646309852600098,0.5699402093887329,0.6491613984107971,0.8977582454681396,0.13961288332939148,0.6428072452545166,0.09073126316070557,0.9668146967887878
e3c49959cb3396be679c49fe22337f72,1.0,0.052539147436618805,0.06932496279478073,1.2393698692321777,0.8102394938468933,0.9067874550819397,0.964840829372406,0.04278523102402687,0.8522918820381165,0.031761929392814636,0.8366801738739014
527456dc732a70f56929773bb6a0c1c8,1.0,0.07028431445360184,0.7503206133842468,8.21950912475586,0.5240627527236938,0.5333626866340637,0.8365429043769836,0.2030954658985138,0.8213365077972412,0.020269725471735,0.5051030516624451
d46428a431b1c13d32e161e7bc0960be,1.0,0.1052556186914444,0.8600800633430481,5.297343730926514,0.8291002511978149,0.8438310027122498,0.9491847157478333,0.060811597853899,0.8898658156394958,0.02923387661576271,0.913451075553894
