rel,style,group,s_top1_fg_max,s_top1_fg_p75,s_top1_fg_mean,s_top1_all_max,s_top1_all_p75,s_top1_all_mean,s_top5_fg_max,s_top5_fg_p75,s_top5_fg_mean,s_top5_all_max,s_top5_all_p75,s_top5_all_mean,s_hist_max,s_hist_p75,s_hist_mean
潜水款/7014.mp4,潜水款,bad,0.715576171875,0.693813756108284,0.683471255004406,0.7511771321296692,0.7411651611328125,0.7218905910849571,0.6983845829963684,0.6461076438426971,0.618652917444706,0.6988112330436707,0.6898323744535446,0.6835254207253456,1.2910344827586206,0.4340748980348535,0.46268635409075215
潜水款/7064.mp4,潜水款,bad,0.72235107421875,0.7052841186523438,0.7030326314270496,0.73388671875,0.7278399020433426,0.7226104699075222,0.6901730298995972,0.684647798538208,0.6835999600589275,0.7104994654655457,0.7059245407581329,0.7038720138370991,0.44955300127713926,0.39579601004095655,0.37865988461707845
潜水款/7086.mp4,潜水款,bad,0.7607574462890625,0.7498876750469208,0.6695886179804802,0.7654854655265808,0.7579520046710968,0.7002874091267586,0.7257283329963684,0.6939822435379028,0.6111378185451031,0.7378863096237183,0.7294132113456726,0.6598509699106216,1.340280970625798,1.3098339719029375,1.005612185355051
潜水款/7183.mp4,潜水款,bad,0.62994384765625,0.622222900390625,0.6069252826273441,0.6609235405921936,0.6521824449300766,0.6408789455890656,0.5900454521179199,0.5795583426952362,0.5473229754716158,0.6344856023788452,0.6329498142004013,0.6140114329755306,0.7602781681259684,0.7501351205275105,0.4661447161873636
潜水款/7233.mp4,潜水款,bad,0.7590680718421936,0.7480354309082031,0.7347114682197571,0.7459281086921692,0.7393210530281067,0.7328594848513603,0.7246218919754028,0.6874012798070908,0.671880915760994,0.707465648651123,0.6838617026805878,0.6790483109652996,0.8884802043422733,0.44061302681992337,0.4237041034080661
潜水款/7335.mp4,潜水款,bad,0.66705322265625,0.6638717651367188,0.6519629172980785,0.6748918890953064,0.6590750515460968,0.6555491872131824,0.620855450630188,0.6121550053358078,0.6030799336731434,0.6242819428443909,0.6217417865991592,0.6194054000079632,0.6777645659928656,0.6661584847970103,0.613963421614316
潜水款/7352.mp4,潜水款,bad,0.6396484375,0.6263224482536316,0.5915956348180771,0.6514717936515808,0.6440691202878952,0.60987963154912,0.5923282504081726,0.5878008902072906,0.5519830211997032,0.611083984375,0.5980000197887421,0.5782284401357174,1.3551724137931036,1.270977011494253,0.8370503708057588
潜水款/7414.mp4,潜水款,bad,0.7836761474609375,0.7780799865722656,0.747868537902832,0.7790178656578064,0.7680881917476654,0.7539847195148468,0.734211266040802,0.7207302898168564,0.6956583224236965,0.7467974424362183,0.7306397259235382,0.7161521874368191,1.38925378580551,0.4558474730888524,0.48734740206945915
潜水款/7460.mp4,潜水款,bad,0.6994280219078064,0.6840744018554688,0.6740951538085938,0.7306954264640808,0.7202061414718628,0.7157756313681602,0.6817491054534912,0.6422682702541351,0.6364637650549412,0.7129049897193909,0.6970977634191513,0.6903441920876503,0.748591221630564,0.5321050777293346,0.4751490715002063
潜水款/7605.mp4,潜水款,bad,0.661895751953125,0.6212997436523438,0.6173082999885082,0.7071358561515808,0.6939697265625,0.6867588609457016,0.6028963327407837,0.5685831606388092,0.566046703606844,0.6557437777519226,0.6447385847568512,0.6325470469892025,0.5279802955665025,0.4620990695128626,0.4496144366819159
潜水款/6768.mp4,潜水款,bad,0.646087646484375,0.6263885498046875,0.5718517303466797,0.6683349609375,0.6593671590089798,0.6338054090738297,0.5503242611885071,0.5147736370563507,0.4885819237679243,0.6239659786224365,0.6146536320447922,0.5687958113849163,1.1199955577766674,0.5348508012003851,0.47702497220927664
潜水款/7153.mp4,潜水款,bad,0.658111572265625,0.6437835693359375,0.6201267242431641,0.6788330078125,0.6749354898929596,0.670806348323822,0.5480840802192688,0.5391454547643661,0.52694489993155,0.5938002467155457,0.5912655293941498,0.585342064499855,0.6264922711058264,0.4392627824019025,0.37506605892456074
潜水款/7324.mp4,潜水款,bad,0.5913357138633728,0.5848524272441864,0.581007219851017,0.6213553547859192,0.6126534789800644,0.6120376624166965,0.546036422252655,0.5390027761459351,0.5349957942962646,0.586616039276123,0.5854258984327316,0.5831489562988281,0.3705300127713921,0.34087257446545544,0.33005728458575373
